3418,DAYANGLEN UIT 1,,1459,BOKSBURG
3419,DE AAR,7000,7000,DE AAR
3420,DE AAR EXT 14,,7000,DE AAR
3421,DE AAR UIT 14,,7000,DE AAR
3422,DE AAR EXT 18,,7000,DE AAR
3423,DE AAR UIT 18,,7000,DE AAR
3424,DE AAR EXT 20,,7000,DE AAR
3425,DE AAR UIT 20,,7000,DE AAR
3426,DE AAR EXT 21,,7000,DE AAR
3427,DE AAR UIT 21,,7000,DE AAR
3428,DE AAR EXT 7,,7000,DE AAR
3429,DE AAR UIT 7,,7000,DE AAR
3430,DE AAR WEST,7000,,DE AAR
3431,DE AAR-WES,7000,,DE AAR
3432,DE BAKKE,,6506,MOSSEL BAY
3433,DE BEERS,,8301,KIMBERLEY
3434,DE BEERS,,181,WATERKLOOF
3435,DE BEERSHOOGTE,8375,8375,BARKLY WEST
3436,DE BRON,,7530,BELLVILLE
3437,DE BRUG,9928,9928,BLOEMFONTEIN
3438,DE BRUINPARK,,2351,ERMELO
3439,DE BULT,9869,,PHUTHADITJHABA
3440,DE CLERQVILLE,,2571,KLERKSDORP
3441,DE DEUR,1884,1884,MEYERTON
3442,DE DEUR EXT 1,1884,,DE DEUR
3443,DE DEUR UIT 1,1884,,DE DEUR
3444,DE DOORNS,6875,6875,WORCESTER
3445,DE DUIN,,7500,PAROW
3446,DE HAGUE,,7100,EERSTE RIVER
3447,DE HEUWEL X15,8940,,PRIESKA
3448,DE HOEK,7321,,PIKETBERG
3449,DE KELDERS,7220,7220,GANS BAY
3450,DE KILDERS,7220,7220,GANS BAY
3451,DE KLERKSHOF,,1609,EDENVALE
3452,DE KROON,257,,BRITS
3453,DE KUILEN,,7580,KUILS RIVER
3454,DE LA HAYE EST,,7530,BELLVILLE
3455,DE LA HAYE LGD,,7530,BELLVILLE
3456,DE MIST,6238,6229,UITENHAGE
3457,DE NOVA,,6506,MOSSEL BAY
3458,DE OUDE SPRUIT,,7560,BRACKENFELL
3459,DE PUTTEN,430,,SETTLERS
3460,DE RUST,6650,6651,OUDTSHOORN
3461,DE RUST,,9600,SENEKAL
3462,DE TIJGER,,7500,PAROW
3463,DE TIJGERPARK,,7500,PAROW
3464,DE TUIN,,7560,BRACKENFELL
3465,DE WAGENSDRIFT,1002,,CULLINAN
3466,DE WATERKANT,,8001,CAPE TOWN
3467,DE WET,6853,,WORCESTER
3468,DE WIJNLANDEN,,7600,STELLENBOSCH
3469,DE WILDT,251,,BRITS
3470,DE WITTSRUS,,1401,GERMISTON
3471,DEWITSRUS,,1401,GERMISTON
3472,DEACONVILLE,,7130,MACASSAR
3473,DEAL PARTY,6012,,ESTADEAL
3474,DEALESVILLE,9348,9348,DEALESVILLE
3475,DEBE NEK,5604,5604,DEBE NEK
3476,DEBENEK,5604,5604,DEBE NEK
3477,DEBONAIR PARK,1914,1984,PALM SPRINGS
3478,DECKERT'S HILL,5380,,COFIMVABA
3479,DEELKRAAL,2500,2499,CARLETONVILLE
3480,DEELPAN,2764,,DELAREYVILLE
3481,DEEMOUNT,4681,,HARDING
3482,DEEP SOUTH,2517,2517,CARLETONVILLE
3483,DEEPDALE,3224,,HOWICK
3484,DEEPDALE STA,,3224,HOWICK
3485,DEEPVALE ROAD,4240,,PORT SHEPSTONE
3486,DEER PARK,852,,TZANEEN
3487,DEERNESS,,84,MOOT
3488,DEETLEFSVILLE,8765,,STRYDENBURG
3489,DEFENCE FORCE AREA,,2,PRETORIA
3490,VERDEDIGINGSTERREIN,,2,PRETORIA
3491,DEKAMEELSKUIL,2859,,DEKAMEELSKUIL
3492,DEKLERKSHOF,,1609,EDENVALE
3493,DEL JUDOR,1044,1034,WITBANK
3494,DEL JUDOR EXT,1044,,WITBANK
3495,DEL JUDOR UIT,1044,,WITBANK
3496,DEL JUDOR EXT 1,,1034,WITBANK
3497,DEL JUDOR UIT 1,,1034,WITBANK
3498,DEL JUDOR EXT 11,,1044,WITBANK
3499,DEL JUDOR UIT 11,,1044,WITBANK
3500,DEL JUDOR EXT 12,,1034,WITBANK
3501,DEL JUDOR UIT 12,,1034,WITBANK
3502,DEL JUDOR EXT 17,1035,1034,WITBANK
3503,DEL JUDOR UIT 17,1035,1034,WITBANK
3504,DEL JUDOR EXT 18,,1034,WITBANK
3505,DEL JUDOR UIT 18,,1034,WITBANK
3506,DEL JUDOR EXT 2,1044,,WITBANK
3507,DEL JUDOR UIT 2,1044,,WITBANK
3508,DEL JUDOR EXT 23,,1034,WITBANK
3509,DEL JUDOR UIT 23,,1034,WITBANK
3510,DEL JUDOR EXT 3,,1034,WITBANK
3511,DEL JUDOR UIT 3,,1034,WITBANK
3512,DEL JUDOR EXT 4,1044,1034,WITBANK
3513,DEL JUDOR UIT 4,1044,1034,WITBANK
3514,DEL JUDOR EXT 5,,1034,WITBANK
3515,DEL JUDOR UIT 5,,1034,WITBANK
3516,DEL JUDOR PROPER,1034,1034,WITBANK
3517,DELAREY,2114,1709,FLORIDA
3518,DELAREY EXT 1,,1709,FLORIDA
3519,DELAREY UIT 1,,1709,FLORIDA
3520,DELAREYVILLE,2770,2770,DELAREYVILLE
3521,DELFT,7102,7100,EERSTE RIVER
3522,DELFT SOUTH,,7100,EERSTE RIVER
3523,DELFT-SUID,,7100,EERSTE RIVER
3524,DELFT VOORBURG,,7100,EERSTE RIVER
3525,DELMAS,2210,2210,WITBANK
3526,DELMAS EXT 1,2210,2210,DELMAS
3527,DELMAS UIT 1,2210,2210,DELMAS
3528,DELMAS EXT 14,2210,2210,DELMAS
3529,DELMAS UIT 14,2210,2210,DELMAS
3530,DELMAS EXT 2,2210,2210,DELMAS
3531,DELMAS UIT 2,2210,2210,DELMAS
3532,DELMAS EXT 3,2210,2210,DELMAS
3533,DELMAS UIT 3,2210,2210,DELMAS
3534,DELMAS EXT 4,2210,2210,DELMAS
3535,DELMAS UIT 4,2210,2210,DELMAS
3536,DELMENVILLE,1403,1401,GERMISTON
3537,DELMORE,1404,1401,GERMISTON
3538,DELMORE EXT,1404,1401,DELMORE
3539,DELMORE UIT,1404,1401,DELMORE
3540,DELMORE GARDENS,1404,1401,DELMORE
3541,DELMORE GARDENS EXT,1404,1401,DELMORE
3542,DELMORE GARDENS UIT,1404,1401,DELMORE
3543,DELMORE PARK,1404,1401,DELMORE
3544,DELPORTON,,1739,KRUGERSDORP
3545,DELPORTSHOOP,8377,8377,BARKLY WEST
3546,DELRO VILLAGE,,7580,KUILS RIVER
3547,DELROPARK,,7580,KUILS RIVER
3548,DELVILLE,,1401,GERMISTON
3549,DELVILLE EXT 9,,1401,GERMISTON
3550,DELVILLE UIT 9,,1401,GERMISTON
3551,DELVILLE PARK,,6529,PACALTSDORP
3552,DELVILLE SOUTH,,1401,GERMISTON
3553,DELVILLE SUID,,1401,GERMISTON
3554,DEMAT,4142,4092,MARIANNHILL
3555,DEMAT 11,4142,,CHATSWORTH
3556,DENDRON,715,715,DENDRON
3557,DENEYSVILLE,1932,1932,VEREENIGING
3558,DENGE,3680,,CATO RIDGE
3559,DENLEE,,1401,GERMISTON
3560,DENNE-OORD,,6529,GEORGE
3561,DENNEBOOM,160,,PRETORIA
3562,DENNEBOOM TAXI RANK,124,,PRETORIA
3563,DENNEBURG,,7646,PAARL
3564,DENNEDAL,,7945,TOKAI
3565,DENNEGEUR,,7130,SOMERSET WEST
3566,DENNEHOF,,2196,JOHANNESBURG
3567,DENNEKRUIN,,7160,GRABOUW
3568,DENNEMERE,,7580,BLACKHEATH
3569,DENNEOORD,1540,1541,BRAKPAN
3570,DENNESIG,7601,7600,STELLENBOSCH
3571,DENNESIG,1050,1055,MIDDELBURG
3572,DENNILTON,1030,1030,GROBLERSDAL
3573,DENNISFIELD,3200,,PIETERMARITZBURG
3574,DENNY DALTON,3837,,MELMOTH
3575,DENVER,2011,2094,JEPPESTOWN
3576,DENVER EXT 2,,2094,JOHANNESBURG
3577,DENVER UIT 2,,2094,JOHANNESBURG
3578,DENVER EXT 6,,2094,JOHANNESBURG
3579,DENVER UIT 6,,2094,JOHANNESBURG
3580,DENVER EXT 7,,2094,JOHANNESBURG
3581,DENVER UIT 7,,2094,JOHANNESBURG
3582,DENVER PARK,,6529,GEORGE
3583,DERBY,347,347,RUSTENBURG
3584,DERDEPOORT,2876,,ZEERUST
3585,DERDEPOORT PARK,35,186,PRETORIA
3586,DERDEPOORTPARK,35,186,PRETORIA
3587,DERDEPOORT PARK EXT 3,,186,LYNN EAST
3588,DERDEPOORTPARK UIT 3,,186,LYNN EAST
3589,DERSLEY,1569,1559,SPRINGS
3590,DERSLEY EXT 1,,1559,SPRINGS
3591,DERSLEY UIT 1,,1559,SPRINGS
3592,DERSLEY PARK,1569,1559,SPRINGS
3593,DERTIG,441,,TEMBA
3594,DES HAMPTON,,7580,KUILS RIVER
3595,DESAI,3604,,NAGINA
3596,DESAINAGAR,4405,4399,TONGAAT
3597,DESPATCH,6219,6220,UITENHAGE
3598,DEVIL'S PEAK EST,,8001,CAPE TOWN
3599,DEVIL'S PEAK LGD,,8001,CAPE TOWN
3600,DEVILS PEAK,,8001,CAPE TOWN
3601,DEVLAND,1832,1811,LENASIA
3602,DEVLAND EXT 2,1821,1813,LENASIA
3603,DEVLAND UIT 2,1821,1813,LENASIA
3604,DEVLAND EXT 27,1821,1813,LENASIA
3605,DEVLAND UIT 27,1821,1813,LENASIA
3606,DEVLAND EXT 30,1813,1811,LENASIA
3607,DEVLAND UIT 30,1813,1811,LENASIA
3608,DEVLAND EXT 31,1821,1813,LENASIA
3609,DEVLAND UIT 31,1821,1813,LENASIA
3610,DEVLAND EXT 32,1821,1813,LENASIA
3611,DEVLAND UIT 32,1821,1813,LENASIA
3612,DEVLAND EXT 33,1812,1811,LENASIA
3613,DEVLAND UIT 33,1812,1811,LENASIA
3614,DEVON,2260,2260,EVANDER
3615,DEVON EXT 1,,2260,DEVON
3616,DEVON UIT 1,,2260,DEVON
3617,DEVON PARK,,7100,EERSTE RIVER
3618,DEVON PARK,,7600,STELLENBOSCH
3619,DEVON PARK VILLAGE,,7100,EERSTE RIVER
3620,DEVON VALLEY,,7600,STELLENBOSCH
3621,DEVONVALLEI,,7600,STELLENBOSCH
3622,DEVON VALLEY,1715,,FLORIDA
3623,DEVONDALE,,8602,VRYBURG
3624,DEWALT HATTINGHPARK,,1501,BENONI
3625,DEWETSDORP,9940,9940,DEWETSDORP
3626,DEWETSHOF,,2198,JOHANNESBURG
3627,DEWETSHOF EXT,,2198,JOHANNESBURG
3628,DEWETSHOF UIT,,2198,JOHANNESBURG
3629,DEWVALE,5380,,COFIMVABA
3630,DHLAKATI,4470,,MAPUMULO
3631,DIAHOSVILLE,,4743,QUEEN'S MERCY
3632,DIAMANT PARK,8301,8301,KIMBERLEY
3633,DIAMANTHOOGTE,,9986,KOFFIEFONTEIN
3634,DIAMOND,8305,,KIMBERLEY
3635,DIAZ STRAND,,6506,MOSSEL BAY
3636,DIAZVILLE,7394,7395,SALDANHA
3637,DIBASABOPHELO,457,,MARBLE HALL
3638,DIBENG,746,,BAKONE
3639,DIBENG,8463,8463,KURUMAN
3640,DICHOEUNG,476,,MARBLE HALL
3641,DICKS,2952,2952,OSIZWENI
3642,DIDO VALLEY,,7975,SIMON'S TOWN
3643,DIDOVALLEI,,7975,SIMON'S TOWN
3644,DIE BOORD,7613,7600,STELLENBOSCH
3645,DIE BOS,,7140,STRAND
3646,DIE DRAAI,5130,,TABANKULU
3647,DIE DRAAI,,6265,JANSENVILLE
3648,DIE HEUWEL,1042,1034,WITBANK
3649,DIE HEUWEL EXT 1,1042,1034,WITBANK
3650,DIE HEUWEL UIT 1,1042,1034,WITBANK
3651,DIE HEUWEL EXT 4,,1034,WITBANK
3652,DIE HEUWEL UIT 4,,1034,WITBANK
3653,DIE HOEWES,163,157,CENTURION
3654,DIE HOEWES EXT 1,,157,CENTURION
3655,DIE HOEWES UIT 1,,157,CENTURION
3656,DIE HOEWES EXT 126,46,157,CENTURION
3657,DIE HOEWES UIT 126,46,157,CENTURION
3658,DIE HOEWES EXT 197,163,157,CENTURION
3659,DIE HOEWES UIT 197,163,157,CENTURION
3660,DIE HOEWES EXT 2,,157,CENTURION
3661,DIE HOEWES UIT 2,,157,CENTURION
3662,DIE HOEWES EXT 22,,157,CENTURION
3663,DIE HOEWES UIT 22,,157,CENTURION
3664,DIE HOEWES EXT 26,46,157,CENTURION
3665,DIE HOEWES UIT 26,46,157,CENTURION
3666,DIE HOEWES EXT 46,,157,CENTURION
3667,DIE HOEWES UIT 46,,157,CENTURION
3668,DIE HOEWES EXT 88,,157,CENTURION
3669,DIE HOEWES UIT 88,,157,CENTURION
3670,DIE OAKS,4147,4092,MALVERN
3671,DIE OEWERS,,7580,KUILS RIVER
3672,DIE RAND EXT 15,8800,8800,UPINGTON
3673,DIE RAND UIT 15,8800,8800,UPINGTON
3674,DIE WINGERD,,7300,MALMESBURY
3675,DIE WINGERD,,7130,SOMERSET WEST
3676,DIEP RIVER,,7800,CAPE TOWN
3677,DIEP RIVIER,,7800,CAPE TOWN
3678,DIEPDALE,,2375,AMSTERDAM
3679,DIEPKLOOF,1864,1862,ORLANDO
3680,DIEPKLOOF EXT,,1862,DIEPKLOOF
3681,DIEPKLOOF UIT,,1862,DIEPKLOOF
3682,DIEPKLOOF EXT 10,,1862,DIEPKLOOF
3683,DIEPKLOOF UIT 10,,1862,DIEPKLOOF
3684,DIEPKLOOF EXT 6,,1804,DIEPKLOOF
3685,DIEPKLOOF UIT 6,,1804,DIEPKLOOF
3686,DIEPKLOOF EXT PHASE 1,,1862,DIEPKLOOF
3687,DIEPKLOOF UIT FASE 1,,1862,DIEPKLOOF
3688,DIEPKLOOF EXT PHASE 2,,1862,DIEPKLOOF
3689,DIEPKLOOF UIT FASE 2,,1862,DIEPKLOOF
3690,DIEPKLOOF EXT PHASE 3,,1862,DIEPKLOOF
3691,DIEPKLOOF UIT FASE 3,,1862,DIEPKLOOF
3692,DIEPKLOOF EXT ZONE 4,1804,1862,DIEPKLOOF
3693,DIEPKLOOF UIT SONE 4,1804,1862,DIEPKLOOF
3694,DIEPKLOOF HOSTEL,,1804,DIEPKLOOF
3695,DIEPKLOOF ZONE 1,,1862,DIEPKLOOF
3696,DIEPKLOOF SONE 1,,1862,DIEPKLOOF
3697,DIEPKLOOF ZONE 10,,1862,DIEPKLOOF
3698,DIEPKLOOF SONE 10,,1862,DIEPKLOOF
3699,DIEPKLOOF ZONE 11,,1862,DIEPKLOOF
3700,DIEPKLOOF SONE 11,,1862,DIEPKLOOF
3701,DIEPKLOOF ZONE 2,,1862,DIEPKLOOF
3702,DIEPKLOOF SONE 2,,1862,DIEPKLOOF
3703,DIEPKLOOF ZONE 3,,1862,DIEPKLOOF
3704,DIEPKLOOF SONE 3,,1862,DIEPKLOOF
3705,DIEPKLOOF ZONE 4,,1862,DIEPKLOOF
3706,DIEPKLOOF SONE 4,,1862,DIEPKLOOF
3707,DIEPKLOOF ZONE 5,,1862,DIEPKLOOF
3708,DIEPKLOOF SONE 5,,1862,DIEPKLOOF
3709,DIEPKLOOF ZONE 6,,1862,DIEPKLOOF
3710,DIEPKLOOF SONE 6,,1862,DIEPKLOOF
3711,DIEPKLOOF ZONE 7,,1862,DIEPKLOOF
3712,DIEPKLOOF SONE 7,,1862,DIEPKLOOF
3713,DIEPKLOOF ZONE 8,,1862,DIEPKLOOF
3714,DIEPKLOOF SONE 8,,1862,DIEPKLOOF
3715,DIEPKLOOF ZONE 9,,1862,DIEPKLOOF
3716,DIEPKLOOF SONE 9,,1862,DIEPKLOOF
3717,DIEPMEADOW,,1852,MEADOWLANDS
3718,DIEPSLOOT,2069,2189,BRYANSTON
3719,DIEPSLOOT,807,626,BOCHUM
3720,DIEPSLOOT EXT 11,,2191,OLIVEDALE
3721,DIEPSLOOT UIT 11,,2191,OLIVEDALE
3722,DIEPSLOOT EXT 2,807,626,BOCHUM
3723,DIEPSLOOT UIT 2,807,626,BOCHUM
3724,DIEPSLOOT EXT 2,2191,2120,OLIVEDALE
3725,DIEPSLOOT UIT 2,2191,2120,OLIVEDALE
3726,DIEPSLOOT EXT 3,2069,2189,OLIVEDALE
3727,DIEPSLOOT UIT 3,2069,2189,OLIVEDALE
3728,DIEPSLOOT EXT 4,2089,2191,OLIVEDALE
3729,DIEPSLOOT UIT 4,2089,2191,OLIVEDALE
3730,DIEPSLOOT EXT 5,,2189,OLIVEDALE
3731,DIEPSLOOT UIT 5,,2189,OLIVEDALE
3732,DIEPSLOOT EXT 6,2069,2189,OLIVEDALE
3733,DIEPSLOOT UIT 6,2069,2189,OLIVEDALE
3734,DIEPSLOOT EXT 7,2089,2189,OLIVEDALE
3735,DIEPSLOOT UIT 7,2089,2189,OLIVEDALE
3736,DIEPSLOOT EXT 9,2069,2189,OLIVEDALE
3737,DIEPSLOOT UIT 9,2069,2189,OLIVEDALE
3738,DIEPSLOOT ZONE 7,2189,2191,OLIVEDALE
3739,DIEPSLOOT SONE 7,2189,2191,OLIVEDALE
3740,DIEPWATER,,7580,KUILS RIVER
3741,DIFATENG,,1632,TEMBISA
3742,DIFATENG,2560,,STILFONTEIN
3743,DIJONG,2556,,STILFONTEIN
3744,DIKATANENG,9680,,WESSELSBRON
3745,DIKEBU,415,,RANTEBENG
3746,DIKGAKENG,9872,,WITSIESHOEK
3747,DIKGALE,721,721,POLOKWANE
3748,DIKHOTHATSO,9782,,BOTSHABELO
3749,DIKHUTING VILLAGE,8609,,TAUNG
3750,DIKOLE,,1434,KATLEHONG
3751,DIKOLE EXT 1,,1434,KATLEHONG
3752,DIKOLE UIT 1,,1434,KATLEHONG
3753,DIKOLE EXT 2,1434,1434,KATLEHONG
3754,DIKOLE UIT 2,1434,1434,KATLEHONG
3755,DIKWEBU,442,,TEMBA
3756,DILAPISO,,9775,GA-RAPULANA
3757,DILOPYE,424,,HAMMANSKRAAL
3758,DIMAMOTSA,722,,POLOKWANE
3759,DIMBAZA,5671,5671,BHISHO
3760,DINABANYE,,3968,INGWAVUMA
3761,DINDELA,,1475,RUSLOO
3762,DINDI,3200,,PIETERMARITZBURG
3763,DINGDONG,5000,,IDUTYWA
3764,DINGLEDALE,1360,,ACORNHOEK
3765,DINGLETON,8445,8445,POSTMASBURG
3766,DINOKANA,2868,2868,LERATO
3767,DINWIDDIE,1405,1401,GERMISTON
3768,DINWIDDIE EXT,,1401,GERMISTON
3769,DINWIDDIE UIT,,1401,GERMISTON
3770,DINWIDDIE EXT 3,1405,1401,GERMISTON
3771,DINWIDDIE UIT 3,1405,1401,GERMISTON
3772,DIPELANENG,9740,,HOBHOUSE
3773,DIPETLELOANE,447,,TEMBA
3774,DIPITSING,8575,,MAGOGONG
3775,DIQHOBONG,9876,,WITSIESHOEK
3776,DIRKIESDORP,2386,,PIET RETIEF
3777,DISANENG,2746,2746,MAHIKENG
3778,DISCOVERY,,1709,FLORIDA
3779,DISCOVERY EXT 10,,1709,FLORIDA
3780,DISCOVERY UIT 10,,1709,FLORIDA
3781,DISCOVERY EXT 11,,1709,FLORIDA
3782,DISCOVERY UIT 11,,1709,FLORIDA
3783,DISCOVERY EXT 15,,1709,FLORIDA
3784,DISCOVERY UIT 15,,1709,FLORIDA
3785,DISCOVERY EXT 2,,1709,FLORIDA
3786,DISCOVERY UIT 2,,1709,FLORIDA
3787,DISCOVERY EXT 3,,1709,FLORIDA
3788,DISCOVERY UIT 3,,1709,FLORIDA
3789,DISCOVERY EXT 6,,1709,FLORIDA
3790,DISCOVERY UIT 6,,1709,FLORIDA
3791,DISCOVERY EXT 7,,1709,FLORIDA
3792,DISCOVERY UIT 7,,1709,FLORIDA
3793,DISCOVERY EXT 8,,1709,FLORIDA
3794,DISCOVERY UIT 8,,1709,FLORIDA
3795,DISCOVERY EXT 9,,1709,FLORIDA
3796,DISCOVERY UIT 9,,1709,FLORIDA
3797,DISKOBOLOS,8325,,KIMBERLEY
3798,DITENTENG,919,773,POLOKWANE
3799,DITHABANENG,805,,POLOKWANE
3800,DITHAKONG,8604,,GANYESA
3801,DITHAKWANENG,8478,,VRYBURG
3802,DITHLAKE,9986,,KOFFIEFONTEIN
3803,DITHOTANENG,,9870,WITSIESHOEK
3804,DITLHAKE,9986,,KOFFIEFONTEIN
3805,DITLONG,8450,,OLIFANTSHOEK
3806,DITSHENG,9702,,BETHLEHEM
3807,DITSOBOTLA,8655,,MADIBOGO
3808,DITSOBOTLA,,2744,ITSOSENG
3809,DLAKATHI,4470,,STANGER
3810,DLAMINI,,1818,TSHIAWELO
3811,DLAMINI EXT 1,,1818,TSHIAWELO
3812,DLAMINI UIT 1,,1818,TSHIAWELO
3813,DLAMINI EXT 10,,1818,TSHIAWELO
3814,DLAMINI UIT 10,,1818,TSHIAWELO
3815,DLAMINI EXT 2,,1818,TSHIAWELO
3816,DLAMINI UIT 2,,1818,TSHIAWELO
3817,DLAMINI EXT 3,,1818,TSHIAWELO
3818,DLAMINI UIT 3,,1818,TSHIAWELO
3819,DLAMINI EXT 4,,1818,TSHIAWELO
3820,DLAMINI UIT 4,,1818,TSHIAWELO
3821,DLAMINI EXT 5,,1818,TSHIAWELO
3822,DLAMINI UIT 5,,1818,TSHIAWELO
3823,DLAMINI EXT 6,,1818,TSHIAWELO
3824,DLAMINI UIT 6,,1818,TSHIAWELO
3825,DLAMINI EXT 7,,1818,TSHIAWELO
3826,DLAMINI UIT 7,,1818,TSHIAWELO
3827,DLAMINI EXT 8,,1818,TSHIAWELO
3828,DLAMINI UIT 8,,1818,TSHIAWELO
3829,DLAMINI EXT 9,,1818,TSHIAWELO
3830,DLAMINI UIT 9,,1818,TSHIAWELO
3831,DLOLWANA,3274,,KRANSKOP
3832,DLUDLU,4770,,MOUNT FLETCHER
3833,DLUDLUMA,1356,,SKUKUZA
3834,DOBSONVILLE,1865,1863,SOWETO
3835,DOBSONVILLE BLOCK 10,1865,1863,DOBSONVILLE
3836,DOBSONVILLE BLOK 10,1865,1863,DOBSONVILLE
3837,DOBSONVILLE EXT 1,,1863,DOBSONVILLE
3838,DOBSONVILLE UIT 1,,1863,DOBSONVILLE
3839,DOBSONVILLE EXT 11,,1863,DOBSONVILLE
3840,DOBSONVILLE UIT 11,,1863,DOBSONVILLE
3841,DOBSONVILLE EXT 12,,1863,DOBSONVILLE
3842,DOBSONVILLE UIT 12,,1863,DOBSONVILLE
3843,DOBSONVILLE EXT 2,,1863,DOBSONVILLE
3844,DOBSONVILLE UIT 2,,1863,DOBSONVILLE
3845,DOBSONVILLE EXT 3,,1863,DOBSONVILLE
3846,DOBSONVILLE UIT 3,,1863,DOBSONVILLE
3847,DOBSONVILLE EXT 4,,1863,DOBSONVILLE
3848,DOBSONVILLE UIT 4,,1863,DOBSONVILLE
3849,DOBSONVILLE EXT 5,,1863,DOBSONVILLE
3850,DOBSONVILLE UIT 5,,1863,DOBSONVILLE
3851,DOBSONVILLE EXT 7,,1863,DOBSONVILLE
3852,DOBSONVILLE UIT 7,,1863,DOBSONVILLE
3853,DOBSONVILLE GARDENS,1865,1863,DOBSONVILLE
3854,DOBSONVILLE TUINE,1865,1863,DOBSONVILLE
3855,DOBSONVILLE NORTH,,1863,DOBSONVILLE
3856,DOBSONVILLE-NOORD,,1863,DOBSONVILLE
3857,DOCTORSKOP,,4449,STANGER
3858,DOHNE,4930,,STUTTERHEIM
3859,DOKODWENI,3807,,GINGINDLOVU
3860,DOLPHIN COAST,4404,4404,TONGAAT
3861,DOMINIONVILLE,2578,,KLERKSDORP
3862,DONDA,3880,,EMPANGENI
3863,DONDOTHA,3889,,EMPANGENI
3864,DONNELLY,6028,,BETHELSDORP
3865,DONNYBROOK,3237,,KOKSTAD
3866,DONOSA,,1984,MAFATSANA
3867,DOON HEIGHTS,,4126,AMANZIMTOTI
3868,DOONSIDE,4135,4126,AMANZIMTOTI
3869,DOOR DE KRAAL,,7530,BELLVILLE
3870,DOORDRIFT EST,,7806,CONSTANTIA
3871,DOORDRIFT LGD,,7806,CONSTANTIA
3872,DOORDRIFT VILLAGE,,7806,CONSTANTIA
3873,DOORN,,9459,WELKOM
3874,DOORNBULT,,699,POLOKWANE
3875,DOORNFONTEIN,2028,2094,JOHANNESBURG
3876,DOORNFONTEIN,,9459,WELKOM
3877,DOORNFONTEIN,2500,2500,CARLETONVILLE
3878,DOORNFONTEIN NORTH,,2094,JOHANNESBURG
3879,DOORNFONTEIN-NOORD,,2094,JOHANNESBURG
3880,DOORNHOEK,3370,,LADYSMITH
3881,DOORNHOOGTE,,7764,GATESVILLE
3882,DOORNKOP,1821,,LENASIA
3883,DOORNKOP,1723,1874,DOBSONVILLE
3884,DOORNKOP,1041,,MIDDELBURG
3885,DOORNKOP EXT 1,,1874,DOBSONVILLE
3886,DOORNKOP UIT 1,,1874,DOBSONVILLE
3887,DOORNKOP EXT 3,,1874,DOBSONVILLE
3888,DOORNKOP UIT 3,,1874,DOBSONVILLE
3889,DOORNKOP EXT 4,,1874,DOBSONVILLE
3890,DOORNKOP UIT 4,,1874,DOBSONVILLE
3891,DOORNPARK,17,,DOORNPOORT
3892,DOORNPOORT,17,186,PRETORIA
3893,DOORNPOORT EXT 1,17,186,DOORNPOORT
3894,DOORNPOORT UIT 1,17,186,DOORNPOORT
3895,DOORNPOORT EXT 17,,186,DOORNPOORT
3896,DOORNPOORT UIT 17,,186,DOORNPOORT
3897,DOORNPOORT EXT 2,17,186,PRETORIA
3898,DOORNPOORT UIT 2,17,186,PRETORIA
3899,DOORNPOORT EXT 29,17,186,DOORNPOORT
3900,DOORNPOORT UIT 29,17,186,DOORNPOORT
3901,DOORNPOORT EXT 30,17,186,DOORNPOORT
3902,DOORNPOORT UIT 30,17,186,DOORNPOORT
3903,DOORNPOORT EXT 31,17,186,DOORNPOORT
3904,DOORNPOORT UIT 31,17,186,DOORNPOORT
3905,DOORNPOORT EXT 32,17,186,DOORNPOORT
3906,DOORNPOORT UIT 32,17,186,DOORNPOORT
3907,DOORNPOORT EXT 33,17,186,DOORNPOORT
3908,DOORNPOORT UIT 33,17,186,DOORNPOORT
3909,DOORNPOORT EXT 34,17,186,DOORNPOORT
3910,DOORNPOORT UIT 34,17,186,DOORNPOORT
3911,DOORNPOORT EXT 4,17,186,DOORNPOORT
3912,DOORNPOORT UIT 4,17,186,DOORNPOORT
3913,DOORNPOORT EXT 40,17,186,DOORNPOORT
3914,DOORNPOORT UIT 40,17,186,DOORNPOORT
3915,DOORNPOORT EXT 41,17,182,DOORNPOORT
3916,DOORNPOORT UIT 41,17,182,DOORNPOORT
3917,DOORNPOORT EXT 6,17,186,DOORNPOORT
3918,DOORNPOORT UIT 6,17,186,DOORNPOORT
3919,DOORNSPRUIT,759,,SUPERBIA
3920,DORANDIA,188,182,PRETORIA
3921,DORANDIA EXT 1,188,182,PRETORIA NORTH
3922,DORANDIA UIT 1,188,182,PRETORIA NORTH
3923,DORANDIA EXT 10,,182,PRETORIA NORTH
3924,DORANDIA UIT 10,,182,PRETORIA NORTH
3925,DORANDIA EXT 11,,182,PRETORIA NORTH
3926,DORANDIA UIT 11,,182,PRETORIA NORTH
3927,DORANDIA EXT 13,,182,PRETORIA NORTH
3928,DORANDIA UIT 13,,182,PRETORIA NORTH
3929,DORANDIA EXT 15,,182,PRETORIA NORTH
3930,DORANDIA UIT 15,,182,PRETORIA NORTH
3931,DORANDIA EXT 16,,182,PRETORIA NORTH
3932,DORANDIA UIT 16,,182,PRETORIA NORTH
3933,DORANDIA EXT 2,,182,PRETORIA NORTH
3934,DORANDIA UIT 2,,182,PRETORIA NORTH
3935,DORANDIA EXT 4,,182,PRETORIA NORTH
3936,DORANDIA UIT 4,,182,PRETORIA NORTH
3937,DORANDIA EXT 5,,182,PRETORIA NORTH
